name	address	city	state	zip	url
WHISTLE BRITCHES	6110 Frankford Rd	Dallas	TX	75252	https://www.dinersdriveinsdiveslocations.com/whistle-britches-texas.html
TACOS MARIACHI	602 Singleton Blvd	Dallas	TX	75212	https://www.dinersdriveinsdiveslocations.com/tacos-mariachi-texas.html
TUTTA'S PIZZA	1710 N Record St #110	Dallas	TX	75202	https://www.dinersdriveinsdiveslocations.com/tuttas-pizza-texas.html
NORA RESTAURANT AND BAR	1928 Greenville Ave	Dallas	TX	75206	https://www.dinersdriveinsdiveslocations.com/nora-restaurant-and-bar-texas.html
CRUSHCRAFT THAI	2800 Routh St #150	Dallas	TX	75201	https://www.dinersdriveinsdiveslocations.com/crushcraft-thai-texas.html
SMOKE SHACK	3714 Broadway St	San Antonio	TX	78209	https://www.dinersdriveinsdiveslocations.com/smoke-shack-texas.html
WRIGLEYVILLE GRILL	602 Northwest Loop 410 #146	San Antonio	TX	78216	https://www.dinersdriveinsdiveslocations.com/wrigleyville-grill-texas.html
FAT TUMMY EMPANADAS	2922 W Commerce St	San Antonio	TX	78207	https://www.dinersdriveinsdiveslocations.com/fat-tummy-empanadas-texas.html
MA HARPER'S CREOLE KITCHEN	1816 N New Braunfels Ave	San Antonio	TX	78208	https://www.dinersdriveinsdiveslocations.com/ma-harpers-creole-kitchen-texas.html
LUNA ROSA PUERTO RICAN GRILL Y TAPAS	2603 SE Military Dr #106	San Antonio	TX	78223	https://www.dinersdriveinsdiveslocations.com/luna-rosa-puerto-rican-grill-y-tapas-texas.html
DIGNOWITY MEATS	1701 E Houston St	San Antonio	TX	78202	https://www.dinersdriveinsdiveslocations.com/dignowity-meats-texas.html
HOLY ROLLER	509 Rio Grande St	Austin	TX	78701	https://www.dinersdriveinsdiveslocations.com/holy-roller-texas.html
SLAB BBQ & BEER	9012 Research Blvd C4	Austin	TX	78758	https://www.dinersdriveinsdiveslocations.com/slab-bbq-beer-texas.html
BOTECO FOOD TRUCK	1209 East 6th Street	Austin	TX	78702	https://www.dinersdriveinsdiveslocations.com/boteco-food-truck-texas.html
PIEOUS	166 Hargraves Dr h	Austin	TX	78737	https://www.dinersdriveinsdiveslocations.com/pieous-texas.html
LICK IT UP	204 E. Rio Grande Ave	El Paso	TX	79902	https://www.dinersdriveinsdiveslocations.com/lick-it-up-food-truck-texas.html
DELIGHT	502 N Oregon St	El Paso	TX	79901	https://www.dinersdriveinsdiveslocations.com/delight-texas.html
TASTY KABOB	6110 N Mesa St D	El Paso	TX	79921	https://www.dinersdriveinsdiveslocations.com/tasty-kabob-texas.html
RULIS INTERNATIONAL KITCHEN	4176 N Mesa St	El Paso	TX	79902	https://www.dinersdriveinsdiveslocations.com/rulis-international-kitchen-texas.html
DESERT OAK BARBECUE	1320 N Zaragoza Rd #105	El Paso	TX	79936	https://www.dinersdriveinsdiveslocations.com/desert-oak-barbecue-texas.html
LA COLONIAL TORTILLA FACTORY	212 N Copia St	El Paso	TX	79905	https://www.dinersdriveinsdiveslocations.com/la-colonial-tortilla-factory-texas.html
TOASTED COCONUT	1617 Richmond Ave	Houston	TX	77006	https://www.dinersdriveinsdiveslocations.com/toasted-coconut-texas.html
THE PIT ROOM	1201 Richmond Ave	Houston	TX	77006	https://www.dinersdriveinsdiveslocations.com/the-pit-room-texas.html
TRAVELER'S TABLE	520 Westheimer Rd	Houston	TX	77006	https://www.dinersdriveinsdiveslocations.com/travelers-table-texas.html
WEIGHTS + MEASURES	2808 Caroline St	Houston	TX	77004	https://www.dinersdriveinsdiveslocations.com/weights-measures-texas.html
FRESCO CAFE ITALIANO	3277 Southwest Fwy ste a	Houston	TX	77027	https://www.dinersdriveinsdiveslocations.com/fresco-cafe-italiano-texas.html
BE MORE PACIFIC	506 Yale St Suite E	Houston	TX	77007	https://www.dinersdriveinsdiveslocations.com/be-more-pacific-texas.html
BURGER BAR	5291 S 1900 W	Roy	UT	84067	https://www.dinersdriveinsdiveslocations.com/burger-bar-utah.html
BLUE PLATE DINER	2041 S 2100 East	Salt Lake City	UT	84108	https://www.dinersdriveinsdiveslocations.com/blue-plate-diner-utah.html
RED IGUANA	736 W North Temple	Salt Lake City	UT	84116	https://www.dinersdriveinsdiveslocations.com/red-iguana-utah.html
MOOCHIE'S MEATBALLS & MORE	232 E 800 South	Salt Lake City	UT	84111	https://www.dinersdriveinsdiveslocations.com/moochies-meatballs-more-utah.html
LONE STAR TAQUERIA	2265 Fort Union Boulevard	Salt Lake City	UT	84121	https://www.dinersdriveinsdiveslocations.com/lone-star-taqueria-utah.html
RUTH'S DINER	2100 Emigration Canyon	Salt Lake City	UT	84108	https://www.dinersdriveinsdiveslocations.com/ruths-diner-utah.html
PAT'S BBQ	155 West Commonwealth Ave.	Salt Lake City	UT	84115	https://www.dinersdriveinsdiveslocations.com/pats-bbq-utah.html
SAMMY'S BISTRO	1890 Bonanza Dr	Park City	UT	84060	https://www.dinersdriveinsdiveslocations.com/sammys-bistro-utah.html
OH MAI VIETNAMESE SANDWICH	3425 S State St	Salt Lake City	UT	84115	https://www.dinersdriveinsdiveslocations.com/oh-mai-vietnamese-utah.html
ARISTO'S GREEK RESTAURANT	224 S 1300 E	Salt Lake City	UT	84102	https://www.dinersdriveinsdiveslocations.com/aristos-greek-restaurant-utah.html
MAXWELL'S EAST COAST EATERY	357 S Main St	Salt Lake City	UT	84111	https://www.dinersdriveinsdiveslocations.com/maxwells-utah.html
THE SILVER STAR CAFE	1825 Three Kings Drive	Park City	UT	84060	https://www.dinersdriveinsdiveslocations.com/the-silver-star-cafe-utah.html
TIN ROOF GRILL	9284 S 700 E	Sandy	UT	84070	https://www.dinersdriveinsdiveslocations.com/tin-roof-grill-utah.html
FINN'S CAFE	1624 1100 E	Salt Lake City	UT	84105	https://www.dinersdriveinsdiveslocations.com/finns-cafe-utah.html
HRUSKA'S KOLACHES	2030 South 900 East	Salt Lake City	UT	84105	https://www.dinersdriveinsdiveslocations.com/hruskas-kolaches-utah.html
CURRY PIZZA	2927 South 5600 West D	West Valley City	UT	84120	https://www.dinersdriveinsdiveslocations.com/curry-pizza-utah.html
PROPER BURGER CO	865 Main St	Salt Lake City	UT	84111	https://www.dinersdriveinsdiveslocations.com/proper-burger-co-utah.html
LAZIZ KITCHEN	912 Jefferson St W	Salt Lake City	UT	84101	https://www.dinersdriveinsdiveslocations.com/laziz-kitchen-utah.html
WHISKEY STREET	323 Main St	Salt Lake City	UT	84111	https://www.dinersdriveinsdiveslocations.com/whiskey-street-utah.html
PURGATORY	62 East 700 South	Salt Lake City	UT	84111	https://www.dinersdriveinsdiveslocations.com/purgatory-utah.html
MAYMOES CAJUN GRILL	981 S Main St Ste 170	Logan	UT	84321	https://www.dinersdriveinsdiveslocations.com/maymoes-cajun-grill-utah.html
EL SALVADOR LOS PRIMOS	880 Main St Ste #160	Logan	UT	84321	https://www.dinersdriveinsdiveslocations.com/el-salvador-los-primos-utah.html
TANDOORI OVEN	720 E 1000 N	Logan	UT	84321	https://www.dinersdriveinsdiveslocations.com/tandoori-oven-utah.html
SABORES	255 Main St # 300	Logan	UT	84321	https://www.dinersdriveinsdiveslocations.com/sabores-utah.html
HERM'S INN	1435 Canyon Rd	Logan	UT	84321	https://www.dinersdriveinsdiveslocations.com/herms-inn-utah.html
THE PIE DUMP	20 W 1400 S	Garland	UT	84312	https://www.dinersdriveinsdiveslocations.com/the-pie-dump-tl-catering-utah.html
AREMPAS	350 S State St	Salt Lake City	UT	84111	https://www.dinersdriveinsdiveslocations.com/arempas-utah.html
PAPITO MOE'S	7786 South 5600 West Suite 101	West Jordan	UT	84081	https://www.dinersdriveinsdiveslocations.com/papito-moes-utah.html
SAUCE BOSS SOUTHERN KITCHEN	877 E 12300 S	Daper	UT	84020	https://www.dinersdriveinsdiveslocations.com/sauce-boss-southern-kitchen-utah.html
SANTO TACO	910 900 W	Salt Lake City	UT	84116	https://www.dinersdriveinsdiveslocations.com/santo-taco-utah.html
CURRY FRIED CHICKEN	660 S State St	Salt Lake City	UT	84111	https://www.dinersdriveinsdiveslocations.com/curry-fried-chicken-utah.html
KOBE	3947 S Wasatch Blvd	Millcreek	UT	84124	https://www.dinersdriveinsdiveslocations.com/kobe-utah.html
PINGALA CAFE & EATERY	1 Mill St	Burlington	VT	05401	https://www.dinersdriveinsdiveslocations.com/pingala-cafe-eatery-vermont.html
CITIZEN CIDER	316 Pine St #114	Burlington	VT	05401	https://www.dinersdriveinsdiveslocations.com/citizen-cider-vermont.html
HANG'S CHINESE DUMPLINGS	77 Pearl St	Burlington	VT	05401	https://www.dinersdriveinsdiveslocations.com/hongs-chinese-dumplings-vermont.html
BUTCH + BABE'S	258 N Winooski Ave	Burlington	VT	05401	https://www.dinersdriveinsdiveslocations.com/butch-babes-vermont.html
BLUEBIRD BARBECUE	317 Riverside Ave	Burlington	VT	05401	https://www.dinersdriveinsdiveslocations.com/bluebird-barbecue-vermont.html
EL CORTIJO TAQUERIA Y CANTINA	189 Bank St	Burlington	VT	05401	https://www.dinersdriveinsdiveslocations.com/el-cortijo-taqueria-y-cantina-vermont.html
TACO GORDO	208 N Winooski Ave	Burlington	VT	05401	https://www.dinersdriveinsdiveslocations.com/taco-gordo-vermont.html
ERROR	ERROR	ERROR	ERROR	ERROR	ERROR
VIRGINIA DINER	U.S. Route 460	Wakefield	VA	23888	https://www.dinersdriveinsdiveslocations.com/virginia-diner-virginia.html
THE VILLAGE CAFE	1001 W Grace St	Richmond	VA	23220	https://www.dinersdriveinsdiveslocations.com/the-village-cafe-virginia.html
DOTS BACK INN	4030 Macarthur Ave.	Richmond	VA	23227	https://www.dinersdriveinsdiveslocations.com/dots-back-inn-virginia.html
DOUMAR'S CONES & BBQ	1919 Monticello Ave.	Norfolk	VA	23517	https://www.dinersdriveinsdiveslocations.com/doumars-virginia.html
CAPTAIN CHUCK-A-MUCKS	21088 Marina Rd.	Rescue	VA	23424	https://www.dinersdriveinsdiveslocations.com/captain-chuck-a-mucks-virginia.html
LA CARAQUENA	300 W. Broad Street	Falls Church	VA	22040	https://www.dinersdriveinsdiveslocations.com/la-caraquena-virginia.html
METRO 29 DINER	4711 Lee Highway	Arlington	VA	22207	https://www.dinersdriveinsdiveslocations.com/metro-29-diner-virginia.html
GET FRESH CAFE	2500 Church St.	Norfolk	VA	23504	https://www.dinersdriveinsdiveslocations.com/get-fresh-cafe-virginia.html
WHITNER'S BBQ	869 Lynnhaven Parkway	Virginia Beach	VA	23452	https://www.dinersdriveinsdiveslocations.com/whitners-bbq-virginia.html
RIGOLETTO ITALIAN BAKERY & CAFE	2181 Upton Dr. Suite 414	Virginia Beach	VA	23454	https://www.dinersdriveinsdiveslocations.com/rigoletto-italian-bakery-cafe-virginia.html
BEACH PUB	1001 Laskin Rd.	Virginia Beach	VA	23451	https://www.dinersdriveinsdiveslocations.com/beach-pub-virginia.html
CITRUS BREAKFAST & LUNCH	2265 W. Great Neck Rd.	Virginia Beach	VA	23451	https://www.dinersdriveinsdiveslocations.com/citrus-breakfast-and-lunch-virginia.html
LEAPING LIZARDS CAFE	4408 Shore Dr.	Virginia Beach	VA	23455	https://www.dinersdriveinsdiveslocations.com/leaping-lizards-cafe-virginia.html
FLIP FLOPS GRILL & CHILL	2217 Upton Dr. #814	Virginia Beach	VA	23454	https://www.dinersdriveinsdiveslocations.com/flip-flops-grill-and-chill-virginia.html
MOSEBERTH'S FRIED CHICKEN	1505 Airline Blvd.	Portsmouth	VA	23707	https://www.dinersdriveinsdiveslocations.com/moseberths-fried-chicken-virginia.html
HARVEY'S HOT DOGS II	3205 Stamford Rd.	Portsmouth	VA	23703	https://www.dinersdriveinsdiveslocations.com/harveys-hot-dogs-II-virginia.html
THE DIRTY BUFFALO	4012 Colley Ave	Norfolk	VA	23508	https://www.dinersdriveinsdiveslocations.com/the-dirty-buffalo-virginia.html
CARIB SHACK	2272 W Great Neck Rd, Ste 2242	Norfolk	VA	23451	https://www.dinersdriveinsdiveslocations.com/carib-shack-virginia.html
THE GRILLED CHEESE BISTRO	345 Granby St	Norfolk	VA	23510	https://www.dinersdriveinsdiveslocations.com/the-grilled-cheese-bistro-virginia.html
PENDULUM FINE MEATS	820 Shirley Ave	Norfolk	VA	23517	https://www.dinersdriveinsdiveslocations.com/pendulum-fine-meats-virginia.html
ALKALINE	820 Shirley Ave	Norfolk	VA	23517	https://www.dinersdriveinsdiveslocations.com/alkaline-virginia.html
JESSY'S TAQUERIA	3201 E Ocean View Ave #104	Norfolk	VA	23518	https://www.dinersdriveinsdiveslocations.com/jessys-taqueria-virginia.html
POP'S MARKET ON GRACE	415 E Grace St	Richmond	VA	23219	https://www.dinersdriveinsdiveslocations.com/pops-market-on-grace-virginia.html
THE FANCY BISCUIT	1831 W Cary St	Richmond	VA	23220	https://www.dinersdriveinsdiveslocations.com/the-fancy-biscuit-virginia.html
PERLY'S	111 E Grace St	Richmond	VA	23219	https://www.dinersdriveinsdiveslocations.com/perlys-virginia.html
SOUL TACO	321 N 2nd St	Richmond	VA	23219	https://www.dinersdriveinsdiveslocations.com/soul-taco-virginia.html
ZZQ TEXAS CRAFT BARBECUE	3201 W Moore St	Richmond	VA	23230	https://www.dinersdriveinsdiveslocations.com/zzq-texas-craft-barbeque-virginia.html
CARENA'S JAMAICAN GRILL	7102 Midlothian Turnpike	Richmond	VA	23225	https://www.dinersdriveinsdiveslocations.com/carenas-jamaican-grill-virginia.html
VOULA'S OFFSHORE CAFE	658 NE. Northlake Way	Seattle	WA	98105	https://www.dinersdriveinsdiveslocations.com/voulas-offshore-cafe-washington.html
BIG STAR DINER	305 Madison Ave. N.	Bainbridge Island	WA	98110	https://www.dinersdriveinsdiveslocations.com/big-star-diner-washington.html
MIKE'S CHILI PARLOR	1447 N.W. Ballard Way	Seattle	WA	98107	https://www.dinersdriveinsdiveslocations.com/mikes-chili-parlor-washington.html
BOBBY'S HAWAIIAN STYLE RESTAURANT	1011 Hewitt Ave. W.	Everett	WA	98201	https://www.dinersdriveinsdiveslocations.com/bobbys-hawaiian-style-restaurant-washington.html
BIZZARRO ITALIAN CAFE	1307 N 46th St.	Seattle	WA	98103	https://www.dinersdriveinsdiveslocations.com/bizzarro-italian-cafe-washington.html
SLIM'S LAST CHANCE	5606 1st Ave S	Seattle	WA	98108	https://www.dinersdriveinsdiveslocations.com/slims-last-chance-chili-shack-watering-hole-washington.html
SOUTHERN KITCHEN RESTAURANT	1716 6th Ave	Tacoma	WA	98405	https://www.dinersdriveinsdiveslocations.com/southern-kitchen-restaurant-washington.html
GEORGIA'S GREEK RESTAURANT & DELI	323 NW 85th Street	Seattle	WA	98117	https://www.dinersdriveinsdiveslocations.com/georgias-greek-restaurant-deli-washington.html
PAM'S KITCHEN	5000 University Way NE	Seattle	WA	98105	https://www.dinersdriveinsdiveslocations.com/pams-kitchen-washington.html
CHAPS COFFEE CO	4235 S. Cheney-Spokane Rd.	Spokane	WA	99224	https://www.dinersdriveinsdiveslocations.com/chaps-coffee-co-washington.html
ELK PUBLIC HOUSE	1931 West Pacific Avenue	Spokane	WA	99201	https://www.dinersdriveinsdiveslocations.com/elk-public-house-washington.html
HILLS' RESTAURANT & LOUNGE	401 W Main Ave.	Spokane	WA	99201	https://www.dinersdriveinsdiveslocations.com/hills-restaurant-and-lounge-washington.html
PICABU NEIGHBORHOOD BISTRO	901 W 14th Avenue	Spokane	WA	99204	https://www.dinersdriveinsdiveslocations.com/picabu-neighborhood-bistro-washington.html
WADDELL'S PUB & GRILLE	4318 South Regal	Spokane	WA	99223	https://www.dinersdriveinsdiveslocations.com/waddells-pub-and-grille-washington.html
DARBY'S CAFE	211 5th Ave SE	Olympia	WA	98501	https://www.dinersdriveinsdiveslocations.com/darbys-cafe-washington.html
FISH TALE BREW PUB	515 Jefferson St SE	Olympia	WA	98501	https://www.dinersdriveinsdiveslocations.com/fish-tale-brew-pub-washington.html
CROCKETT'S PUBLIC HOUSE	118 E. Stewart Ave.	Puyallup	WA	98372	https://www.dinersdriveinsdiveslocations.com/crocketts-public-house-washington.html
BRUNO'S EUROPEAN RESTAURANT	10716 A St S	Tacoma	WA	98444	https://www.dinersdriveinsdiveslocations.com/brunos-european-restaurant-washington.html
CROWN BAR	2705 6th Ave	Tacoma	WA	98406	https://www.dinersdriveinsdiveslocations.com/crown-bar-washington.html
DIRTY OSCAR'S ANNEX	2309 6th Ave	Tacoma	WA	98403	https://www.dinersdriveinsdiveslocations.com/dirty-oscars-annex-washington.html
WOOD SHOP BBQ	2513 S Jackson St	Seattle	WA	98144	https://www.dinersdriveinsdiveslocations.com/wood-shop-bbq-washington.html
PIZZERIA CREDO	4520 California Ave SW	Seattle	WA	98116	https://www.dinersdriveinsdiveslocations.com/pizzeria-credo-washington.html
THE RED DOOR	3401 Evanston Ave N	Seattle	WA	98103	https://www.dinersdriveinsdiveslocations.com/the-red-door-washington.html
SISTERS AND BROTHERS BAR	1128 S Albro Pl	Seattle	WA	98108	https://www.dinersdriveinsdiveslocations.com/sisters-and-brothers-bar-washington.html
PIROSHKI ON 3RD	710 3rd Ave	Seattle	WA	98104	https://www.dinersdriveinsdiveslocations.com/piroshki-on-3rd-washington.html
BOK-A-BOK	1521 SW 98th St, Ste D	Seattle	WA	98106	https://www.dinersdriveinsdiveslocations.com/bok-a-bok-washington.html
RUINS	825 N Monroe St	Spokane	WA	99201	https://www.dinersdriveinsdiveslocations.com/ruins-washington.html
NORDIC SMOKE BBQ	14908 South Keeney Road	Spokane	WA	99224	https://www.dinersdriveinsdiveslocations.com/nordic-smoke-bbq-washington.html
PORTER'S REAL BARBECUE	1022 N Columbia Center Blvd	Kennewick	WA	99336	https://www.dinersdriveinsdiveslocations.com/porters-real-barbecue-washington.html
FROST ME SWEET BAKERY & BISTRO	710 The Pkwy	Richland	WA	99352	https://www.dinersdriveinsdiveslocations.com/frost-me-sweet-bakery-bistro-washington.html
ETHOS BAKERY AND CAFE	2150 Keene Rd	Richland	WA	99352	https://www.dinersdriveinsdiveslocations.com/ethos-bakery-cafe-washington.html
BARLEY'S BREWHUB	3320 W Kennewick Ave	Kennewick	WA	99336	https://www.dinersdriveinsdiveslocations.com/barleys-brewhub-washington.html
VINNY'S BAKERY AND CAFE	1107 W Lewis St	Pasco	WA	99301	https://www.dinersdriveinsdiveslocations.com/vinnys-bakery-cafe-washington.html
THE FOLDED PIZZA PIE	421 Wellsian Way	Richland	WA	99352	https://www.dinersdriveinsdiveslocations.com/the-folded-pizza-pie-washington.html
GINGERBREAD FACTORY	829 Front St	Leavenworth	WA	98826	https://www.dinersdriveinsdiveslocations.com/gingerbread-factory-washington.html
NORTHWEST SAUSAGE AND DELI	5945 Prather Rd SW	Centralia	WA	98531	https://www.dinersdriveinsdiveslocations.com/northwest-sausage-deli-washington.html
MACKINAW'S	545 N Market Blvd #1	Chehalis	WA	98532	https://www.dinersdriveinsdiveslocations.com/mackinaws-washington.html
ONCE UPON A THYME	1090 NW State Ave	Chehalis	WA	98532	https://www.dinersdriveinsdiveslocations.com/once-upon-a-thyme-washington.html
59ER DINER	15361 US-2	Leavenworth	WA	98826	https://www.dinersdriveinsdiveslocations.com/59er-diner-washington.html
ERROR	ERROR	ERROR	ERROR	ERROR	ERROR
HILLBILLY HOT DOGS	6951 Ohio River Rd.	Lesage	WV	25537	https://www.dinersdriveinsdiveslocations.com/hillbilly-hot-dogs-west-virginia.html
CENTRAL CITY CAFE	529 14th St. W.	Huntington	WV	25704	https://www.dinersdriveinsdiveslocations.com/central-city-cafe-west-virignia.html
FRANK'S DINER	508 58th St.	Kenosha	WI	53140	https://www.dinersdriveinsdiveslocations.com/franks-diner-wisconsin.html
COMET CAFE	1947 N Farwell Ave.	Milwaukee	WI	53202	https://www.dinersdriveinsdiveslocations.com/comet-cafe-wisconsin.html
CEMPAZUCHI	1205 East Brady St.	Milwaukee	WI	53202	https://www.dinersdriveinsdiveslocations.com/cempazuchi-wisconsin.html
ANCHOR BAR	413 Tower Avenue	Superior	WI	54880	https://www.dinersdriveinsdiveslocations.com/anchor-bar-wisconsin.html
SHORTY'S PIZZA & MEAT	1015 Tower Ave	Superior	WI	54880	https://www.dinersdriveinsdiveslocations.com/shortys-pizza-and-smoked-meat-wisconsin.html
KOUNTY QUARTHOUSE	4119 S County Rd K	South Range	WI	54874	https://www.dinersdriveinsdiveslocations.com/kounty-quarthouse-wisconsin.html
THE BRICK HOUSE CAFE	13458 Reynolds Street	Cable	WI	54821	https://www.dinersdriveinsdiveslocations.com/the-brick-house-cafe-catering-wisconsin.html
DELTA DINER	14385 County Highway H	Delta	WI	54856	https://www.dinersdriveinsdiveslocations.com/delta-diner-wisconsin.html
SIDEWINDERS AMERICAN GRILL	945 West Broadway	Jackson Hole	WY	83001	https://www.dinersdriveinsdiveslocations.com/sidewinders-american-grill-wyoming.html
PINKY G'S PIZZERIA	50 W Broadway	Jackson	WY	83001	https://www.dinersdriveinsdiveslocations.com/pinky-gs-pizzeria-wyoming.html
PICA'S MEXICAN TAQUERIA	1160 Alpine Ln	Jackson	WY	83001	https://www.dinersdriveinsdiveslocations.com/picas-mexican-taqueria-wyoming.html
NORA'S FISH CREEK INN	5600 W Hwy 22	Wilson	WY	83014	https://www.dinersdriveinsdiveslocations.com/noras-fish-creek-inn-wyoming.html
LOTUS CAFE	145 N Glenwood St	Jackson	WY	83001	https://www.dinersdriveinsdiveslocations.com/lotus-cafe-wyoming.html
CAFE GENEVIEVE	135 E Broadway	Jackson	WY	83001	https://www.dinersdriveinsdiveslocations.com/cafe-genevieve-wyoming.html
SWEET MELISSA CAFE	213 S 1st St	Laramie	WY	82070	https://www.dinersdriveinsdiveslocations.com/sweet-melissa-cafe-wyoming.html
BORN IN A BARN	100 E Ivinson Ave	Laramie	WY	82070	https://www.dinersdriveinsdiveslocations.com/born-in-a-barn-wyoming.html
J'S PRARIE ROSE CAFE	410 S 2nd St	Laramie	WY	82070	https://www.dinersdriveinsdiveslocations.com/js-prairie-rose-cafe-wyoming.html
CROWBAR AND GRILL	202 S 2nd St	Laramie	WY	82070	https://www.dinersdriveinsdiveslocations.com/crowbar-and-grill-wyoming.html
